title,url,date,Symbol,GICS Sector,GICS Sub-Industry,date_plus_28,date_plus_7,date_plus_1,Price,price_plus_28,price_plus_7,price_plus_1,return_28,return_7,return_1,rating_28,rating_7,rating_1,predict_return_1_logReg
"CarMax Group (KMX) CEO, Bill Nash on Q2 2019 Results - Earnings Call Transcript",/article/4208406-carmax-group-kmx-ceo-bill-nash-on-q2-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A10,2018-09-26,KMX,Consumer Discretionary,Specialty Stores,2018-10-24,2018-10-03,2018-09-27,74.66000366210938,68.08999633789061,73.51000213623047,73.81999969482422,-0.0879990222603364,-0.015403180678687069,-0.011251057140135969,sell,hold,hold,hold
CarMax Group (KMX) CEO Bill Nash on Q1 2019 Results - Earnings Call Transcript,/article/4183383-carmax-group-kmx-ceo-bill-nash-on-q1-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A11,2018-06-22,KMX,Consumer Discretionary,Specialty Stores,2018-07-20,2018-06-29,2018-06-23,80.19000244140625,77.13999938964844,72.87000274658203,76.72000122070312,-0.03803470456290869,-0.09128319580951304,-0.04327224236261384,sell,sell,sell,hold
CarMax's (KMX) CEO Bill Nash on Q4 2018 Results - Earnings Call Transcript,/article/4161058-carmaxs-kmx-ceo-bill-nash-on-q4-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A12,2018-04-04,KMX,Consumer Discretionary,Specialty Stores,2018-05-02,2018-04-11,2018-04-05,62.72999954223633,63.52000045776367,60.5,62.2400016784668,0.012593670034947602,-0.0355491719832528,-0.007811220585767997,hold,sell,hold,hold
CarMax's (KMX) CEO Bill Nash on Q3 2018 Results - Earnings Call Transcript,/article/4133322-carmaxs-kmx-ceo-bill-nash-on-q3-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A13,2017-12-21,KMX,Consumer Discretionary,Specialty Stores,2018-01-18,2017-12-28,2017-12-22,66.0,70.54000091552734,64.80999755859375,65.23000335693361,0.06878789265950512,-0.018030340021306768,-0.011666615804036272,buy,hold,hold,hold
CarMax's (KMX) CEO Bill Nash on Q2 2018 Results - Earnings Call Transcript,/article/4108855-carmaxs-kmx-ceo-bill-nash-on-q2-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A15,2017-09-22,KMX,Consumer Discretionary,Specialty Stores,2017-10-20,2017-09-29,2017-09-23,74.19000244140625,75.13999938964844,75.80999755859375,74.29000091552734,0.012804918681495804,0.021835760397324933,0.0013478699397546645,hold,hold,hold,hold
CarMax's (KMX) CEO Bill Nash on Q1 2018 Results - Earnings Call Transcript,/article/4082984-carmaxs-kmx-ceo-bill-nash-on-q1-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A16,2017-06-21,KMX,Consumer Discretionary,Specialty Stores,2017-07-19,2017-06-28,2017-06-22,59.7400016784668,64.83000183105469,62.09000015258789,62.5,0.08520254451922082,0.03933710090550857,0.0462001714761926,buy,buy,buy,hold
CarMax's (KMX) CEO Bill Nash on Q4 2017 Results - Earnings Call Transcript,/article/4060849-carmaxs-kmx-ceo-bill-nash-on-q4-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A17,2017-04-06,KMX,Consumer Discretionary,Specialty Stores,2017-05-04,2017-04-13,2017-04-07,58.0,58.709999084472656,55.36999893188477,56.5,0.012241363525390623,-0.045344846001986634,-0.02586206896551724,hold,sell,hold,hold
CarMax's (KMX) CEO Bill Nash on Q3 2017 Results - Earnings Call Transcript,/article/4031773-carmaxs-kmx-ceo-bill-nash-on-q3-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A19,2016-12-20,KMX,Consumer Discretionary,Specialty Stores,2017-01-17,2016-12-27,2016-12-21,66.16000366210939,66.47000122070311,64.30999755859375,66.0,0.004685573479967342,-0.0279626058209419,-0.002418434904063127,hold,hold,hold,hold
CarMax's (KMX) CEO Bill Nash on Q2 2017 Results - Earnings Call Transcript,/article/4007716-carmaxs-kmx-ceo-bill-nash-on-q2-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A20,2016-09-21,KMX,Consumer Discretionary,Specialty Stores,2016-10-19,2016-09-28,2016-09-22,54.61999893188477,51.7599983215332,53.11999893188477,54.349998474121094,-0.052361784443060944,-0.02746246849749323,-0.004943252710429169,sell,hold,hold,hold
Carnival Corporation & Plc (CCL) CEO Arnold Donald on Q2 2020 Results - Earnings Call Transcript,/article/4358394-carnival-corporation-plc-ccl-ceo-arnold-donald-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A2,2020-07-14,CCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2020-08-11,2020-07-21,2020-07-15,15.039999961853027,15.81999969482422,15.1899995803833,17.479999542236328,0.051861684504624916,0.009973378916936726,0.1622340150646302,buy,hold,buy,hold
Carnival Corporation & Plc (CCL) CEO Arnold Donald on Q4 2019 Results - Earnings Call Transcript,/article/4313622-carnival-corporation-plc-ccl-ceo-arnold-donald-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A3,2019-12-20,CCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2020-01-17,2019-12-27,2019-12-21,50.209999084472656,51.9000015258789,51.33000183105469,51.2599983215332,0.033658682975934884,0.022306368591995973,0.02091215407700053,buy,hold,hold,hold
Carnival Corp (CCL) CEO Arnold Donald on Q2 2019 Results - Earnings Call Transcript,/article/4271371-carnival-corp-ccl-ceo-arnold-donald-on-q2-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A4,2019-06-20,CCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2019-07-18,2019-06-27,2019-06-21,48.79999923706055,45.4900016784668,45.91999816894531,46.63000106811523,-0.06782781988406295,-0.05901641625289322,-0.04446717628834185,sell,sell,sell,hold
Carnival Corporation (CCL) CEO Arnold Donald on Q1 2019 Results - Earnings Call Transcript,/article/4251083-carnival-corporation-ccl-ceo-arnold-donald-on-q1-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2019-03-26,CCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2019-04-23,2019-04-02,2019-03-27,51.709999084472656,53.75,52.36999893188477,50.65999984741211,0.03945080161759097,0.012763485962046685,-0.02030553578903149,buy,hold,hold,hold
Carnival Corporation (CCL) CEO Arnold Donald on Q3 2018 Results - Earnings Call Transcript,/article/4208742-carnival-corporation-ccl-ceo-arnold-donald-on-q3-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A6,2018-09-27,CCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2018-10-25,2018-10-04,2018-09-28,63.7400016784668,55.849998474121094,61.68999862670898,63.77000045776367,-0.1237841700122071,-0.03216195478153505,0.0004706429009557755,sell,sell,hold,hold
Carnival Corporation (CCL) CEO Arnold Donald on Q2 2018 Results - Earnings Call Transcript,/article/4183838-carnival-corporation-ccl-ceo-arnold-donald-on-q2-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A7,2018-06-25,CCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2018-07-23,2018-07-02,2018-06-26,58.540000915527344,58.1500015258789,57.1500015258789,59.7599983215332,-0.006662100846414609,-0.02374443744294097,0.02084040633628104,hold,hold,hold,hold
Carnival's (CCL) CEO Arnold Donald on Q4 2017 Results - Earnings Call Transcript,/article/4132900-carnivals-ccl-ceo-arnold-donald-on-q4-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A8,2017-12-20,CCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2018-01-17,2017-12-27,2017-12-21,67.69999694824219,69.44999694824219,66.76000213623047,66.33999633789061,0.025849336468034112,-0.013884709813655638,-0.0200886362135484,hold,hold,hold,hold
Carnival's (CCL) CEO Arnold Donald on Q3 2017 Results - Earnings Call Transcript,/article/4109664-carnivals-ccl-ceo-arnold-donald-on-q3-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A9,2017-09-26,CCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2017-10-24,2017-10-03,2017-09-27,65.31999969482422,66.41999816894531,64.09999847412111,63.68000030517578,0.01684014818218471,-0.01867729985307676,-0.02510715550077358,hold,hold,hold,hold
Carnival's (CCL) CEO Arnold Donald on Q2 2017 Results - Earnings Call Transcript,/article/4083376-carnivals-ccl-ceo-arnold-donald-on-q2-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A10,2017-06-22,CCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2017-07-20,2017-06-29,2017-06-23,65.69000244140625,67.58000183105469,65.15000152587889,66.44999694824219,0.028771492151096645,-0.008220442920656379,0.011569409021012556,hold,hold,hold,hold
Carnival Corporation's (CCL) CEO Arnold Donald on Q1 2017 Results - Earnings Call Transcript,/article/4058622-carnival-corporations-ccl-ceo-arnold-donald-on-q1-2017-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A11,2017-03-28,CCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2017-04-25,2017-04-04,2017-03-29,59.2599983215332,60.02999877929688,58.63999938964844,58.959999084472656,0.012993595672848413,-0.010462351492498743,-0.005062423988485665,hold,hold,hold,hold
Carnival Corporation's (CCL) CEO Arnold Donald on Q4 2016 Results - Earnings Call Transcript,/article/4031791-carnival-corporations-ccl-ceo-arnold-donald-on-q4-2016-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A12,2016-12-20,CCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2017-01-17,2016-12-27,2016-12-21,52.4900016784668,53.09000015258789,52.63999938964844,53.09000015258789,0.011430719278624712,0.0028576434822857877,0.011430719278624712,hold,hold,hold,hold
Carnival Corporation's (CCL) CEO Arnold Donald on Q3 2016 Results - Earnings Call Transcript,/article/4008544-carnival-corporations-ccl-ceo-arnold-donald-on-q3-2016-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A13,2016-09-26,CCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2016-10-24,2016-10-03,2016-09-27,46.47000122070313,47.0,49.13000106811523,48.349998474121094,0.011405181092630334,0.05724122611442972,0.040456148139294434,hold,buy,buy,hold
Carnival Corporation's (CCL) CEO Arnold Donald on Q2 2016 Results - Earnings Call Transcript,/article/3985035-carnival-corporations-ccl-ceo-arnold-donald-on-q2-2016-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A14,2016-06-28,CCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2016-07-26,2016-07-05,2016-06-29,43.72999954223633,46.16999816894531,43.75,44.47000122070313,0.05579690492226797,0.0004573624050545622,0.016922060055182042,buy,hold,hold,hold
Carnival's (CCL) CEO Arnold Donald on Q1 2016 Results - Earnings Call Transcript,/article/3961912-carnivals-ccl-ceo-arnold-donald-on-q1-2016-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A15,2016-03-30,CCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2016-04-27,2016-04-06,2016-03-31,52.36999893188477,49.4900016784668,51.9900016784668,52.77000045776367,-0.054993265460323126,-0.007256010333554164,0.007637989956791102,sell,hold,hold,hold
Carnival's (CCL) CEO Arnold Donald on Q4 2015 Results - Earnings Call Transcript,/article/3765886-carnivals-ccl-ceo-arnold-donald-on-q4-2015-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A16,2015-12-18,CCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2016-01-15,2015-12-25,2015-12-19,52.40999984741211,49.83000183105469,,53.93999862670898,-0.049227209003413375,,0.029192878911493025,sell,hold,hold,hold
Carnival's (CCL) CEO Arnold Donald on Q3 2015 Results - Earnings Call Transcript,/article/3527386-carnivals-ccl-ceo-arnold-donald-on-q3-2015-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A18,2015-09-22,CCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2015-10-20,2015-09-29,2015-09-23,49.790000915527344,51.66999816894531,48.22999954223633,51.5,0.037758530203836134,-0.03133161969483955,0.034344226813207035,buy,sell,buy,hold
Carnival's (CCL) CEO Arnold Donald on Q2 2015 Results - Earnings Call Transcript,/article/3279415-carnivals-ccl-ceo-arnold-donald-on-q2-2015-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A20,2015-06-23,CCL,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",2015-07-21,2015-06-30,2015-06-24,49.47999954223633,51.959999084472656,49.38999938964844,49.84000015258789,0.05012125232780962,-0.0018189198346912907,0.007275679338765163,buy,hold,hold,hold
Carrier Global's (CARR) CEO David Gitlin on Q3 2020 Results - Earnings Call Transcript,/article/4382676-carrier-globals-carr-ceo-david-gitlin-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A3,2020-10-29,CARR,Industrials,Building Products,2020-11-26,2020-11-05,2020-10-30,34.06999969482422,37.810001373291016,38.20000076293945,33.389999389648445,0.10977404496528263,0.12122104799263167,-0.01995891726641485,buy,buy,hold,hold
Carrier Global Corporation's (CARR) CEO Dave Gitlin on Q2 2020 Results - Earnings Call Transcript,/article/4362508-carrier-global-corporations-carr-ceo-dave-gitlin-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-07-30,CARR,Industrials,Building Products,2020-08-27,2020-08-06,2020-07-31,26.899999618530273,30.28000068664551,28.270000457763672,27.239999771118164,0.1256505991095591,0.05092939995023872,0.012639411056113214,buy,buy,hold,hold
Carrier Global Corporation (CARR) CEO Dave Gitlin on Q1 2020 Results - Earnings Call Transcript,/article/4344878-carrier-global-corporation-carr-ceo-dave-gitlin-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A8,2020-05-08,CARR,Industrials,Building Products,2020-06-05,2020-05-15,2020-05-09,18.36000061035156,23.559999465942386,16.709999084472653,18.350000381469727,0.28322432912442363,-0.08986936116704802,-0.0005446747575920119,buy,sell,hold,hold
"Catalent, Inc. (CTLT) CEO John Chiminski on Q1 2021 Results - Earnings Call Transcript",/article/4384637-catalent-inc-ctlt-ceo-john-chiminski-on-q1-2021-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A2,2020-11-03,CTLT,Health Care,Pharmaceuticals,2020-12-01,2020-11-10,2020-11-04,95.51000213623048,95.7699966430664,99.94000244140624,101.51000213623048,0.0027221704640429945,0.04638257989835482,0.06282064564758261,hold,buy,buy,hold
"Catalent, Inc. (CTLT) CEO John Chiminski on Q4 2020 Results - Earnings Call Transcript",/article/4371800-catalent-inc-ctlt-ceo-john-chiminski-on-q4-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A4,2020-08-31,CTLT,Health Care,Pharmaceuticals,2020-09-28,2020-09-07,2020-09-01,92.5,84.11000061035156,83.06999969482422,90.68000030517578,-0.09070269610430748,-0.10194594924514357,-0.01967567237647805,sell,sell,hold,hold
"Catalent, Inc. (CTLT) CEO John Chiminski on Q3 2020 Results - Earnings Call Transcript",/article/4345318-catalent-inc-ctlt-ceo-john-chiminski-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-05-09,CTLT,Health Care,Pharmaceuticals,2020-06-06,2020-05-16,2020-05-10,73.20999908447266,75.33000183105469,75.73999786376953,73.20999908447266,0.02895783052989631,0.034558104233516795,0.0,hold,buy,hold,hold
"Catalent, Inc (CTLT) CEO John Chiminski on Q2 2020 Results - Earnings Call Transcript",/article/4321031-catalent-inc-ctlt-ceo-john-chiminski-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A7,2020-02-03,CTLT,Health Care,Pharmaceuticals,2020-03-02,2020-02-10,2020-02-04,61.6500015258789,53.34000015258789,59.31000137329102,59.47000122070313,-0.13479320628731384,-0.03795620591518745,-0.035360912428536895,sell,sell,sell,hold
"Catalent, Inc (CTLT) CEO John Chiminski on Q1 2020 Results - Earnings Call Transcript",/article/4302990-catalent-inc-ctlt-ceo-john-chiminski-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A10,2019-11-06,CTLT,Health Care,Pharmaceuticals,2019-12-04,2019-11-13,2019-11-07,49.11999893188477,51.77999877929688,49.54999923706055,49.25,0.05415309253366973,0.00875407806445727,0.002646601607127597,buy,hold,hold,hold
"Catalent, Inc. (CTLT) CEO John Chiminski on Q4 2019 Results - Earnings Call Transcript",/article/4288183-catalent-inc-ctlt-ceo-john-chiminski-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A12,2019-08-27,CTLT,Health Care,Pharmaceuticals,2019-09-24,2019-09-03,2019-08-28,52.83000183105469,51.36999893188477,52.06000137329102,52.18999862670898,-0.027635866904545336,-0.014575060213438018,-0.012114389213772505,hold,hold,hold,hold
"Catalent, Inc. (CTLT) CEO John Chiminski on Fiscal Q2 2019 Results - Earnings Call Transcript",/article/4238224-catalent-inc-ctlt-ceo-john-chiminski-on-fiscal-q2-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A14,2019-02-05,CTLT,Health Care,Pharmaceuticals,2019-03-05,2019-02-12,2019-02-06,39.22999954223633,43.72000122070313,40.849998474121094,39.47999954223633,0.1144532686938402,0.04129490060637453,0.006372674048360505,buy,buy,hold,hold
Catalent (CTLT) Q1 2019 Results - Earnings Call Transcript,/article/4218849-catalent-ctlt-q1-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A18,2018-11-06,CTLT,Health Care,Pharmaceuticals,2018-12-04,2018-11-13,2018-11-07,36.11000061035156,38.06999969482422,38.22000122070313,37.709999084472656,0.05427856691619072,0.058432583070815676,0.044309012657906884,buy,buy,buy,hold
"Catalent, Inc. (CTLT) CEO John Chiminski on Q4 2018 Results - Earnings Call Transcript",/article/4202618-catalent-inc-ctlt-ceo-john-chiminski-on-q4-2018-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A19,2018-08-28,CTLT,Health Care,Pharmaceuticals,2018-09-25,2018-09-04,2018-08-29,43.52000045776367,43.38000106811523,41.52999877929688,42.41999816894531,-0.0032168977062468906,-0.04572614102791872,-0.0252757876205888,hold,sell,hold,hold
Caterpillar Inc. (CAT) CEO Jim Umpleby on Q3 2020 Results - Earnings Call Transcript,/article/4381784-caterpillar-inc-cat-ceo-jim-umpleby-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A1,2020-10-27,CAT,Industrials,Construction Machinery & Heavy Trucks,2020-11-24,2020-11-03,2020-10-28,157.91000366210938,176.89999389648438,167.69000244140625,151.16000366210938,0.12025831039184287,0.0619340038787144,-0.042745866908112,buy,buy,sell,hold
Caterpillar Inc. (CAT) CEO Jim Umpleby on Q2 2020 Results - Earnings Call Transcript,/article/4363061-caterpillar-inc-cat-ceo-jim-umpleby-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A4,2020-07-31,CAT,Industrials,Construction Machinery & Heavy Trucks,2020-08-28,2020-08-07,2020-08-01,132.8800048828125,143.6300048828125,134.91999816894528,131.77999877929688,0.08090005723194005,0.015352146381480525,-0.008278191323711437,buy,hold,hold,hold
"Caterpillar, Inc. (CAT) CEO Jim Umpleby on Q1 2020 Results - Earnings Call Transcript",/article/4340659-caterpillar-inc-cat-ceo-jim-umpleby-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A6,2020-04-28,CAT,Industrials,Construction Machinery & Heavy Trucks,2020-05-26,2020-05-05,2020-04-29,115.45999908447266,117.41000366210938,108.91000366210938,120.05999755859376,0.01688900565649631,-0.05672956412870912,0.03984062455046145,hold,sell,buy,hold
"Caterpillar, Inc. (CAT) CEO James Umpleby on Q4 2019 Results - Earnings Call Transcript",/article/4320648-caterpillar-inc-cat-ceo-james-umpleby-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A8,2020-01-31,CAT,Industrials,Construction Machinery & Heavy Trucks,2020-02-28,2020-02-07,2020-02-01,131.35000610351562,124.23999786376952,133.3699951171875,129.77000427246094,-0.054130246740474286,0.015378674684491056,-0.012028943720105434,sell,hold,hold,hold
"Caterpillar, Inc. (CAT) CEO James Umpleby on Q3 2019 Results - Earnings Call Transcript",/article/4298304-caterpillar-inc-cat-ceo-james-umpleby-on-q3-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A11,2019-10-23,CAT,Industrials,Construction Machinery & Heavy Trucks,2019-11-20,2019-10-30,2019-10-24,135.33999633789062,141.52000427246094,140.33999633789062,133.85000610351562,0.04566283509526081,0.03694399390640578,-0.011009238027870794,buy,buy,hold,hold
Caterpillar Inc. (CAT) CEO Jim Umpleby on Q2 2019 Results - Earnings Call Transcript,/article/4277207-caterpillar-inc-cat-ceo-jim-umpleby-on-q2-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A13,2019-07-24,CAT,Industrials,Construction Machinery & Heavy Trucks,2019-08-21,2019-07-31,2019-07-25,131.91000366210938,117.68000030517578,131.66999816894528,134.71000671386722,-0.10787660497216034,-0.001819463926169496,0.021226616435627614,sell,hold,hold,hold
