,Title,index,URL,Date,Symbol,date_plus_28,date_plus_7,date_plus_1,Price,price_plus_28,price_plus_7,price_plus_1,return_28,return_7,return_1,rating_28,rating_7,rating_1
87,Comcast's (CMCSA) CEO Brian Roberts on Q3 2020 Results - Earnings Call Transcript,87,/article/4382668-comcasts-cmcsa-ceo-brian-roberts-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A2,2020-10-29,CMCSA,2020-11-26,2020-11-05,2020-10-30,43.060001373291016,51.75,44.349998474121094,42.2400016784668,0.20181138758855588,0.029958129579397363,-0.01904318784654857,buy,hold,hold
88,Comcast Corporation (CMCSA) CEO Brian Roberts on Q2 2020 Results - Earnings Call Transcript,88,/article/4362572-comcast-corporation-cmcsa-ceo-brian-roberts-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-07-30,CMCSA,2020-08-27,2020-08-06,2020-07-31,43.66999816894531,44.540000915527344,42.86999893188477,42.79999923706055,0.019922207077185394,-0.01831919557142181,-0.019922119724370413,hold,hold,hold
89,Comcast Corporation (CMCSA) CEO Brian Roberts on Q1 2020 Results - Earnings Call Transcript,89,/article/4341780-comcast-corporation-cmcsa-ceo-brian-roberts-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A7,2020-04-30,CMCSA,2020-05-28,2020-05-07,2020-05-01,37.63000106811523,39.54999923706055,35.58000183105469,36.97999954223633,0.051023069743470595,-0.0544777884366725,-0.01727349209218232,buy,sell,hold
90,Comcast Corporation (CMCSA) CEO Brian Roberts on Q4 2019 Results - Earnings Call Transcript,90,/article/4318601-comcast-corporation-cmcsa-ceo-brian-roberts-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A9,2020-01-23,CMCSA,2020-02-20,2020-01-30,2020-01-24,45.6500015258789,46.02000045776367,44.13999938964844,44.59000015258789,0.008105124195341373,-0.03307781129808818,-0.023220182647531673,hold,hold,hold
91,Capital One Financial Corporation (COF) CEO Richard Fairbank on Q3 2020 Results - Earnings Call Transcript,91,/article/4380840-capital-one-financial-corporation-cof-ceo-richard-fairbank-on-q3-2020-results-earnings-call?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A2,2020-10-22,COF,2020-11-19,2020-10-29,2020-10-23,76.75,84.98999786376953,73.12000274658203,77.98999786376953,0.10736153568429363,-0.04729638115202561,0.016156323957909224,buy,hold,hold
92,Capital One Financial Corporation (COF) CEO Richard Fairbank on Q2 2020 Results - Earnings Call Transcript,92,/article/4359776-capital-one-financial-corporation-cof-ceo-richard-fairbank-on-q2-2020-results-earnings-call?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A3,2020-07-21,COF,2020-08-18,2020-07-28,2020-07-22,62.86999893188477,65.47000122070311,64.09999847412111,64.05000305175781,0.04135521445825474,0.019564173105346416,0.018768954030864426,hold,hold,hold
93,Capital One Financial Corporation (COF) CEO Richard Fairbank on Q1 2020 Results - Earnings Call Transcript,93,/article/4339677-capital-one-financial-corporation-cof-ceo-richard-fairbank-on-q1-2020-results-earnings-call?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-04-23,COF,2020-05-21,2020-04-30,2020-04-24,52.61000061035156,60.91999816894531,64.76000213623047,56.1500015258789,0.15795471321394872,0.23094471364610225,0.06728760453256499,buy,buy,buy
94,Capital One Financial Corporation (COF) CEO Richard Fairbank on Q4 2019 Results - Earnings Call Transcript,94,/article/4318208-capital-one-financial-corporation-cof-ceo-richard-fairbank-on-q4-2019-results-earnings-call?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A7,2020-01-21,COF,2020-02-18,2020-01-28,2020-01-22,102.19000244140624,103.02999877929688,102.04000091552734,106.76000213623048,0.008219946353091423,-0.0014678688941699436,0.04472061440104769,hold,hold,hold
95,ConocoPhillips (COP) CEO Ryan Lance on Q3 2020 Results - Earnings Call Transcript,95,/article/4382825-conocophillips-cop-ceo-ryan-lance-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A1,2020-10-29,COP,2020-11-26,2020-11-05,2020-10-30,29.15999984741211,42.77999877929688,30.1200008392334,28.6200008392334,0.4670781551150631,0.0329218448849371,-0.018518484602345953,buy,hold,hold
96,ConocoPhillips (COP) CEO Ryan Lance on Q2 2020 Results - Earnings Call Transcript,96,/article/4362658-conocophillips-cop-ceo-ryan-lance-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A3,2020-07-30,COP,2020-08-27,2020-08-06,2020-07-31,37.63999938964844,38.150001525878906,38.04999923706055,37.38999938964844,0.013549472489383874,0.010892663497886979,-0.006641870458392041,hold,hold,hold
97,ConocoPhillips (COP) CEO Ryan Lance on Q1 2020 Results - Earnings Call Transcript,97,/article/4341770-conocophillips-cop-ceo-ryan-lance-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-04-30,COP,2020-05-28,2020-05-07,2020-05-01,42.099998474121094,43.0099983215332,42.41999816894531,39.13999938964844,0.02161519905924658,0.007600943145423589,-0.07030876940036401,hold,hold,sell
98,ConocoPhillips Company (COP) CEO Ryan Lance on Q4 2019 Results - Earnings Call Transcript,98,/article/4321408-conocophillips-company-cop-ceo-ryan-lance-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A6,2020-02-04,COP,2020-03-03,2020-02-11,2020-02-05,56.4900016784668,48.11999893188477,58.709999084472656,58.77999877929688,-0.14816786153101769,0.03929894388465005,0.04053809581852086,sell,hold,hold
99,Costco Wholesale Corporation (COST) On Q1 2021 Results - Earnings Call Transcript,99,/article/4394181-costco-wholesale-corporation-cost-on-q1-2021-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A1,2020-12-11,COST,2021-01-08,2020-12-18,2020-12-12,375.1000061035156,,367.0,374.3800048828125,,-0.021594257455917698,-0.0019194913596040086,hold,hold,hold
100,Costco Wholesale Corporation (COST) on Q4 2020 Results - Earnings Call Transcript,100,/article/4376251-costco-wholesale-corporation-cost-on-q4-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A2,2020-09-25,COST,2020-10-23,2020-10-02,2020-09-26,342.5799865722656,374.6000061035156,355.010009765625,349.6199951171875,0.09346728001139537,0.03628356494998375,0.0205499702868277,buy,hold,hold
101,Costco Wholesale Corporation (COST) Management on Q3 2020 Results - Earnings Call Transcript,101,/article/4350760-costco-wholesale-corporation-cost-management-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A3,2020-05-29,COST,2020-06-26,2020-06-05,2020-05-30,308.4700012207031,296.55999755859375,312.0400085449219,308.2900085449219,-0.038609925162829795,0.011573272312027871,-0.0005835013942002698,hold,hold,hold
102,Costco Wholesale Corp (COST) on Q2 2020 Results - Earnings Call Transcript,102,/article/4330381-costco-wholesale-corp-cost-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A4,2020-03-06,COST,2020-04-03,2020-03-13,2020-03-07,311.3399963378906,288.6499938964844,302.2699890136719,301.9800109863281,-0.07287853378395137,-0.029132162365593572,-0.03006354937257827,sell,hold,hold
103,Costco Wholesale Corporation (COST) Management on Q2 2020 Results - Earnings Call Transcript,103,/article/4330149-costco-wholesale-corporation-cost-management-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-03-05,COST,2020-04-02,2020-03-12,2020-03-06,315.760009765625,291.4800109863281,279.85000610351557,311.3399963378906,-0.0768938371813418,-0.11372562247120488,-0.013998015236366235,sell,sell,hold
104,"salesforce.com, inc. (CRM) CEO Marc Benioff on Q3 2021 Results - Earnings Call Transcript",104,/article/4392446-salesforce-com-inc-crm-ceo-marc-benioff-on-q3-2021-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-12-01,CRM,2020-12-29,2020-12-08,2020-12-02,241.3500061035156,222.4600067138672,227.8600006103516,220.77999877929688,-0.07826807090092402,-0.05589395132386332,-0.08522894884616738,sell,sell,sell
105,"Salesforce.com, Inc.'s (CRM) CEO Marc Benioff on Q2 2021 Results - Earnings Call Transcript",105,/article/4370780-salesforce-com-inc-s-crm-ceo-marc-benioff-on-q2-2021-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A7,2020-08-26,CRM,2020-09-23,2020-09-02,2020-08-27,272.32000732421875,235.9900054931641,276.69000244140625,276.32000732421875,-0.13340922757761564,0.01604727893527369,0.014688601250064215,sell,hold,hold
106,Salesforce's (CRM) CEO Marc Benioff on Q1 2021 Results - Earnings Call Transcript,106,/article/4350750-salesforces-crm-ceo-marc-benioff-on-q1-2021-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A11,2020-05-29,CRM,2020-06-26,2020-06-05,2020-05-30,174.7899932861328,183.1699981689453,173.8800048828125,176.36000061035156,0.047943275957991194,-0.005206181350614569,0.008982249468072467,hold,hold,hold
107,"salesforce.com, inc. (CRM) CEO Marc Benioff on Q4 2020 Results - Earnings Call Transcript",107,/article/4327180-salesforce-com-inc-crm-ceo-marc-benioff-on-q4-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A13,2020-02-25,CRM,2020-03-24,2020-03-03,2020-02-26,181.2700042724609,153.63999938964844,169.3699951171875,178.8699951171875,-0.15242458339264298,-0.06564797746342466,-0.013239968548056313,sell,sell,hold
108,"Cisco Systems, Inc. (CSCO) CEO Chuck Robbins on Q1 2021 Results - Earnings Call Transcript",108,/article/4388714-cisco-systems-inc-csco-ceo-chuck-robbins-on-q1-2021-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A6,2020-11-12,CSCO,2020-12-10,2020-11-19,2020-11-13,38.66999816894531,44.31999969482422,41.16999816894531,41.400001525878906,0.14610814050713472,0.0646496022336942,0.07059745244896276,buy,buy,buy
109,Cisco Systems (CSCO) Q4 2020 Results - Earnings Call Transcript,109,/article/4368167-cisco-systems-csco-q4-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A8,2020-08-12,CSCO,2020-09-09,2020-08-19,2020-08-13,48.099998474121094,40.13000106811523,41.86999893188477,42.72000122070313,-0.1656964170236701,-0.1295218241137409,-0.11185025829704598,sell,sell,sell
110,"Cisco Systems, Inc. (CSCO) CEO Chuck Robbins On Q3 2020 Results - Earnings Call Transcript",110,/article/4347377-cisco-systems-inc-csco-ceo-chuck-robbins-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A10,2020-05-13,CSCO,2020-06-10,2020-05-20,2020-05-14,41.95000076293945,47.41999816894531,45.43999862670898,43.849998474121094,0.13039326118054095,0.08319422646716013,0.04529195891839377,buy,buy,hold
111,"Cisco Systems, Inc. (CSCO) CEO Chuck Robbins on Q2 2020 Results - Earnings Call Transcript",111,/article/4323689-cisco-systems-inc-csco-ceo-chuck-robbins-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A13,2020-02-12,CSCO,2020-03-11,2020-02-19,2020-02-13,49.93000030517578,37.04999923706055,46.290000915527344,47.31999969482422,-0.2579611654194218,-0.07290205021831564,-0.05227319436008515,sell,sell,sell
112,CVS Health Corporation (CVS) CEO Larry Merlo on Q3 2020 Results - Earnings Call Transcript,112,/article/4386054-cvs-health-corporation-cvs-ceo-larry-merlo-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A2,2020-11-06,CVS,2020-12-04,2020-11-13,2020-11-07,64.94999694824219,74.5,71.0,67.52999877929689,0.1470362355731607,0.09314862719052908,0.0397228937995282,buy,buy,hold
113,CVS Health Corporation (CVS) CEO Larry Merlo on Q2 2020 Results - Earnings Call Transcript,113,/article/4364729-cvs-health-corporation-cvs-ceo-larry-merlo-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-08-05,CVS,2020-09-02,2020-08-12,2020-08-06,64.40000152587889,60.90999984741211,64.98999786376953,64.12000274658203,-0.054192571362973285,0.00916143360110877,-0.004347807028922901,sell,hold,hold
114,CVS Health Corporation (CVS) CEO Larry Merlo on Q1 2020 Results - Earnings Call Transcript,114,/article/4343717-cvs-health-corporation-cvs-ceo-larry-merlo-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A8,2020-05-06,CVS,2020-06-03,2020-05-13,2020-05-07,60.40999984741211,66.84999847412111,61.1500015258789,61.45000076293945,0.10660484428034445,0.012249655360634604,0.017215707964811422,buy,hold,hold
115,CVS Health Corporation (CVS) CEO Larry Merlo on Q4 2019 Results - Earnings Call Transcript,115,/article/4323520-cvs-health-corporation-cvs-ceo-larry-merlo-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A10,2020-02-12,CVS,2020-03-11,2020-02-19,2020-02-13,73.75,61.31000137329102,71.77999877929688,72.0,-0.16867794748079967,-0.026711880958686485,-0.023728813559321993,sell,hold,hold
116,Chevron Corporation (CVX) presents on Q3 2020 Results - Earnings Call Transcript,116,/article/4383422-chevron-corporation-cvx-presents-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A1,2020-10-30,CVX,2020-11-27,2020-11-06,2020-10-31,69.5,91.30999755859376,71.1500015258789,72.1500015258789,0.31381291451214044,0.023741029149336734,0.03812951835796996,buy,hold,hold
117,Chevron Corporation (CVX) Management on Q2 2020 Results - Earnings Call Transcript,117,/article/4363256-chevron-corporation-cvx-management-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A3,2020-07-31,CVX,2020-08-28,2020-08-07,2020-08-01,83.94000244140625,85.62999725341797,86.80000305175781,84.80999755859375,0.02013336624801032,0.034071962439457426,0.010364487632637198,hold,hold,hold
118,"Noble Energy, Inc. (NBL) EO David Stover on Q1 2020 Results - Earnings Call Transcript",118,/article/4345012-noble-energy-inc-nbl-eo-david-stover-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-05-08,CVX,2020-06-05,2020-05-15,2020-05-09,95.47000122070312,100.80999755859376,89.16000366210938,93.37000274658205,0.055933762120164765,-0.06609403454396723,-0.021996422407771887,buy,sell,hold
119,Chevron Corporation (CVX) CEO Michael Wirth on Q1 2020 Results - Earnings Call Transcript,119,/article/4342200-chevron-corporation-cvx-ceo-michael-wirth-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A7,2020-05-01,CVX,2020-05-29,2020-05-08,2020-05-02,89.44000244140625,91.6999969482422,95.47000122070312,91.44000244140624,0.02526827420780231,0.0674194836169335,0.022361358960273137,hold,buy,hold
120,"Noble Energy, Inc.'s (NBL) CEO Dave Stover on Q4 2019 Results - Earnings Call Transcript",120,/article/4323633-noble-energy-inc-s-nbl-ceo-dave-stover-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A9,2020-02-12,CVX,2020-03-11,2020-02-19,2020-02-13,112.04000091552734,83.02999877929688,110.73999786376952,111.66000366210938,-0.25892540074238835,-0.011603026072250389,-0.0033916212987580296,sell,hold,hold
121,Chevron Corporation (CVX) CEO Mike Wirth on Q4 2019 Results - Earnings Call Transcript,121,/article/4320650-chevron-corporation-cvx-ceo-mike-wirth-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A11,2020-01-31,CVX,2020-02-28,2020-02-07,2020-02-01,107.13999938964844,93.33999633789062,108.94000244140624,106.27999877929688,-0.12880346397585596,0.016800476591487756,-0.008026886459312932,sell,hold,hold
122,DuPont de Nemours' (DD) CEO Ed Breen on Q3 2020 Results - Earnings Call Transcript,122,/article/4382897-dupont-de-nemours-dd-ceo-ed-breen-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A1,2020-10-29,DD,2020-11-26,2020-11-05,2020-10-30,57.959999084472656,64.54000091552734,60.18999862670898,56.88000106811523,0.11352660343325383,0.03847480292375871,-0.018633506442665815,buy,hold,hold
123,DuPont de Nemours' (DD) CEO Ed Breen on Q2 2020 Results - Earnings Call Transcript,123,/article/4362471-dupont-de-nemours-dd-ceo-ed-breen-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A4,2020-07-30,DD,2020-08-27,2020-08-06,2020-07-31,53.7599983215332,56.58000183105469,54.709999084472656,53.47999954223633,0.05245542406187065,0.0176711456956824,-0.005208310789413195,buy,hold,hold
124,"DuPont de Nemours, Inc. (DD) CEO Ed Breen on Q1 2020 Results - Earnings Call Transcript",124,/article/4343142-dupont-de-nemours-inc-dd-ceo-ed-breen-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-05-05,DD,2020-06-02,2020-05-12,2020-05-06,44.68999862670898,52.6500015258789,45.68000030517578,44.040000915527344,0.17811597994573725,0.022152645085899092,-0.014544590090749376,buy,hold,hold
125,"DuPont de Nemours, Inc. (DD) CEO Marc Doyle on Q4 2019 Results - Earnings Call Transcript",125,/article/4320243-dupont-de-nemours-inc-dd-ceo-marc-doyle-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A8,2020-01-30,DD,2020-02-27,2020-02-06,2020-01-31,52.72000122070313,45.06999969482422,53.81000137329102,51.18000030517578,-0.14510624713101794,0.020675267969452404,-0.029210942334398027,sell,hold,hold
126,Danaher Corporation (DHR) CEO Rainer Blair on Q3 2020 Results - Earnings Call Transcript,126,/article/4380626-danaher-corporation-dhr-ceo-rainer-blair-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A3,2020-10-22,DHR,2020-11-19,2020-10-29,2020-10-23,233.97999572753903,225.8300018310547,230.07000732421875,232.66000366210938,-0.03483201147663373,-0.016710780727910213,-0.005641474012875625,hold,hold,hold
127,Danaher Corporation (DHR) CEO Tom Joyce on Q2 2020 Results - Earnings Call Transcript,127,/article/4360258-danaher-corporation-dhr-ceo-tom-joyce-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-07-23,DHR,2020-08-20,2020-07-30,2020-07-24,199.22000122070312,205.66000366210938,202.13999938964844,195.2700042724609,0.03232608373629997,0.014657153654519028,-0.01982731113361591,hold,hold,hold
128,Danaher Corporation (DHR) CEO Tom Joyce on Q1 2020 Results - Earnings Call Transcript,128,/article/4344338-danaher-corporation-dhr-ceo-tom-joyce-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A7,2020-05-07,DHR,2020-06-04,2020-05-14,2020-05-08,163.47999572753906,168.7899932861328,161.66000366210938,161.42999267578125,0.03248102335067071,-0.011132812044251206,-0.012539779210506086,hold,hold,hold
129,Danaher Corporation (DHR) CEO Tom Joyce on Q4 2019 Results - Earnings Call Transcript,129,/article/4320163-danaher-corporation-dhr-ceo-tom-joyce-on-q4-2019-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A9,2020-01-30,DHR,2020-02-27,2020-02-06,2020-01-31,169.0500030517578,147.0500030517578,163.97999572753906,160.8699951171875,-0.13013900977726867,-0.02999116966987847,-0.04838809693523549,sell,hold,hold
130,The Walt Disney Company (DIS) CEO Bob Chapek on Q4 2020 Results - Earnings Call Transcript,130,/article/4388677-walt-disney-company-dis-ceo-bob-chapek-on-q4-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A1,2020-11-12,DIS,2020-12-10,2020-11-19,2020-11-13,135.52000427246094,154.69000244140625,141.72000122070312,138.36000061035156,0.14145511780241926,0.045749680879416,0.020956288727536077,buy,hold,hold
131,The Walt Disney Company (DIS) CEO Bob Chapek on Q3 2020 Results - Earnings Call Transcript,131,/article/4364491-walt-disney-company-dis-ceo-bob-chapek-on-q3-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A4,2020-08-04,DIS,2020-09-01,2020-08-11,2020-08-05,117.29000091552734,133.55000305175778,130.49000549316406,127.61000061035156,0.13863076144010722,0.11254160179556494,0.08798703737973979,buy,buy,buy
132,The Walt Disney Company (DIS) CEO Bob Chapek on Q2 2020 Results - Earnings Call Transcript,132,/article/4343419-walt-disney-company-dis-ceo-bob-chapek-on-q2-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A5,2020-05-06,DIS,2020-06-03,2020-05-13,2020-05-07,100.87999725341795,122.18000030517578,102.91999816894531,105.56999969482422,0.21114198683263896,0.020222055621222257,0.04649090572063197,buy,hold,hold
133,The Walt Disney Company (DIS) CEO Robert Iger on Q1 2020 Results - Earnings Call Transcript,133,/article/4321460-walt-disney-company-dis-ceo-robert-iger-on-q1-2020-results-earnings-call-transcript?source=content_type%3Areact%7Csection%3ATranscripts%7CsectionAsset%3ATranscripts%7Cfirst_level_url%3Asymbol%7Cbutton%3AAuthor%7Clock_status%3ANo%7Cline%3A6,2020-02-04,DIS,2020-03-03,2020-02-11,2020-02-05,144.72999572753906,116.4499969482422,141.00999450683594,141.3699951171875,-0.1953983252548095,-0.025703042427405287,-0.023215647823806473,sell,hold,hold
